2359	1611135	162	ASIN	B074FYBRZH	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630457	162	ASIN	B074FYBRZH	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1609146	163	ASIN	B009CACC8C	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82213	164	ASIN	B00YX248LS	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1610582	164	ASIN	B00YX248LS	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79005	165	ASIN	B00NAWTZVU	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630437	166	ASIN	B00KQNPXIA	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1612508	167	ASIN	B0749SNBNY	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617204	167	ASIN	B0749SNBNY	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1528274	168	ASIN	B01FO54IFS	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619441	169	ASIN	B00IYL2PFU	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617201	170	ASIN	B0749SPH22	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79086	171	ASIN	B00I3YF870	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78487	172	ASIN	B074FXKL3C	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1608513	174	ASIN	B0742DLGWZ	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626360	175	ASIN	B0742C1GJT	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79756	178	ASIN	B0749SB4XC	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616182	178	ASIN	B0749SB4XC	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626513	178	ASIN	B0749SB4XC	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79152	179	ASIN	B077WL33NZ	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1620446	179	ASIN	B077WL33NZ	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626045	180	ASIN	B0742DW31S	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1610987	181	ASIN	B00GXHGHQK	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630353	181	ASIN	B00GXHGHQK	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392471	182	EAN13	5011423145594	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1624054	184	ASIN	B08BY32RVB	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1527357	185	ASIN	B0742D9F8B	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8425127	187	EAN13	3662734956434	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1526086	187	ASIN	B01CB2Z572	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1614880	189	ASIN	B01EOTHKW8	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8394657	190	EAN13	4062535025572	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392281	124	EAN13	4210201027911	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
